offsetNano,x,y,z
2851418080,1.9033966,-0.16758728,8.212112
2856453480,1.9345093,-0.22265625,8.413223
2861488880,1.9512787,-0.18675232,8.652649
2866524281,1.9416962,-0.01914978,8.779541
2871590199,1.95607,0.20829773,8.7699585
2876625599,1.960846,0.38786316,8.683777
2881661000,1.9871826,0.53630066,8.602371
2886696400,2.027893,0.6201019,8.530548
2891731800,2.082962,0.65600586,8.43956
2896797718,2.1571808,0.6201019,8.374924
2901833119,2.2146301,0.5123596,8.377319
2906868519,2.2792816,0.4189911,8.432373
2911903920,2.348709,0.32800293,8.475479
2916939320,2.410965,0.20111084,8.501816
2922005238,2.4492645,0.04548645,8.595184
2927040638,2.5019379,-0.0574646,8.805878
2932076039,2.5809479,-0.13168335,9.0620575
2937111439,2.6815033,-0.14125061,9.248795
2942146839,2.7700958,-0.11013794,9.356537
2947212757,2.8251648,-0.02394104,9.42598
2952248158,2.8395233,0.0574646,9.495407
2957283558,2.8323364,0.11013794,9.617508
2962318959,2.8538818,0.17956543,9.696518
2967354359,2.9065552,0.28970337,9.746796
2972420277,2.937683,0.42855835,9.773132
2977455677,2.9304962,0.5123596,9.76355
2982491078,2.9233246,0.5626373,9.720459
2987526478,2.8874054,0.5913696,9.677368
2992561878,2.834732,0.5793915,9.682159
2997627796,2.7940369,0.5506592,9.749191
3002663197,2.7892456,0.48602295,9.789886
3007698597,2.7940369,0.38067627,9.782715
3012733998,2.8059998,0.26815796,9.670181
3017769398,2.7940369,0.17237854,9.560043
3022804798,2.7844543,0.13647461,9.536102
3027870716,2.7724915,0.16520691,9.579208
3032906117,2.7724915,0.27053833,9.634262
3037941517,2.774887,0.42616272,9.643845
3042976918,2.8012085,0.57699585,9.615112
3048012318,2.8251648,0.7302246,9.576813
3053078236,2.8706512,0.84754944,9.588776
3058113636,2.8993835,0.9505005,9.605545
3063149037,2.9544525,1.0247192,9.6510315
3068184437,2.999939,1.0606384,9.708481
3073219837,3.0334473,1.074997,9.852142
3078255238,3.0813446,1.0558472,10.012558
3083321156,3.138794,0.98402405,10.129868
3088356556,3.1914673,0.8930359,10.230423
3093391957,3.229782,0.7876892,10.3237915
3098427357,3.2872314,0.7110748,10.376465
3103462757,3.3566742,0.70388794,10.366898
3108528675,3.3854065,0.77812195,10.31662
3113564076,3.3878021,0.9576874,10.17775
3118599476,3.3542786,1.1252747,9.933548
3123634877,3.2920227,1.2737122,9.708481
3128670277,3.2201996,1.367096,9.562439
3133705677,3.1651306,1.4221497,9.493011
3138771595,3.1435852,1.4460907,9.442734
3143806996,3.1411896,1.4437103,9.39006
3148842396,3.1747131,1.3814545,9.382874
3153877796,3.210617,1.2952576,9.445129
3158913197,3.229782,1.154007,9.533707
3163979115,3.2369537,0.99598694,9.607925
3169014515,3.248932,0.86190796,9.617508
3174049916,3.2561188,0.7685394,9.598358
3179085316,3.2321777,0.7541809,9.607925
3184120716,3.2273865,0.7852936,9.636658
3189156117,3.2513275,0.84036255,9.662994
3194222035,3.3231506,0.90740967,9.64624
3199257435,3.363861,0.9528961,9.655823
3204292836,3.3782196,0.9433136,9.72525
3209328236,3.3614655,0.9002228,9.773132
3214363636,3.320755,0.881073,9.782715
3219429554,3.2824554,0.885849,9.765945
3224464955,3.2130127,0.90979004,9.722855
3229500355,3.1483765,0.97683716,9.701309
3234535755,3.1004944,1.0486603,9.670181
3239571156,3.0957031,1.1300659,9.639053
3244606556,3.0933075,1.2162476,9.588776
3249672474,3.0813446,1.2258301,9.583984
3254707875,3.0741577,1.122879,9.5720215
3259743275,3.0645752,0.94810486,9.552872
3264778675,3.0765533,0.7589569,9.634262
3269814076,3.1100616,0.6081238,9.732437
3274849476,3.1651306,0.48602295,9.828201
3279915394,3.2130127,0.4405365,9.94072
3284950795,3.2680817,0.3830719,10.055649
3289986195,3.320755,0.34477234,10.132263
3295021595,3.3614655,0.30885315,10.120285
3300056996,3.406952,0.32321167,10.048462
3305122914,3.447647,0.35673523,9.935944
3310158314,3.4572296,0.41659546,9.832993
3315193714,3.4524384,0.52194214,9.7061
3320229115,3.4141388,0.6296692,9.607925
3325264515,3.3734283,0.72065735,9.526535
3330299916,3.320755,0.7661438,9.440338
3335365834,3.2465363,0.76374817,9.361328
3340401234,3.157959,0.69911194,9.34697
3345436634,3.0861206,0.61291504,9.294296
3350472035,3.0334473,0.4980011,9.239227
3355507435,2.9783936,0.45010376,9.2248535
3360573353,2.9544525,0.45729065,9.308655
3365608753,2.952057,0.533905,9.411606
3370644154,2.9783936,0.67277527,9.533707
3375679554,3.0190887,0.84994507,9.612717
3380714955,3.0693665,1.0271149,9.639053
3385780873,3.1100616,1.1659698,9.64624
3390816273,3.1244354,1.2832947,9.64624
3395851673,3.1363983,1.3766632,9.62709
3400887074,3.1244354,1.470047,9.576813
3405922474,3.1052856,1.5131378,9.48822
3410988392,3.078949,1.474823,9.378082
3416023793,3.031067,1.4006042,9.272751
3421059193,2.9783936,1.2976532,9.284714
3426094593,2.9640198,1.1970978,9.368515
3431129994,2.975998,1.1324615,9.445129
3436195912,3.0334473,1.0606384,9.502594
3441231312,3.1076813,1.0127411,9.500198
3446266712,3.1699219,0.94810486,9.514557
3451302113,3.2321777,0.8547363,9.497803
3456337513,3.272873,0.7661438,9.452316
3461403431,3.3040009,0.746994,9.459488
3466438832,3.3183594,0.7733307,9.493011
3471474232,3.3351288,0.8451538,9.533707
3476509632,3.3423004,0.8595123,9.562439
3481545033,3.3590698,0.8236084,9.607925
3486610951,3.4021606,0.76135254,9.653427
3491646351,3.4572296,0.6607971,9.703705
3496681752,3.5290527,0.52671814,9.794678
3501717152,3.612854,0.38067627,9.8138275
3506752552,3.648758,0.24899292,9.84256
3511818470,3.6391907,0.13647461,9.90242
3516853871,3.6008759,0.05027771,9.969452
3521889271,3.5482025,0.04788208,9.986221
3526924671,3.478775,0.09815979,9.957489
3531960072,3.3973694,0.19631958,9.900024
3537025990,3.320755,0.30645752,9.8090515
3542061390,3.2680817,0.48841858,9.751587
3547096791,3.2249908,0.64404297,9.713272
3552132191,3.2130127,0.7757263,9.653427
3557167591,3.1771088,0.8379669,9.622299
3562233509,3.138794,0.8427582,9.624695
3567268910,3.1076813,0.82121277,9.670181
3572304310,3.1244354,0.78289795,9.718063
3577339711,3.1459808,0.7445984,9.758774
3582375111,3.1819,0.6943207,9.785095
3587441029,3.210617,0.6655884,9.861725
3592476429,3.2585144,0.65122986,9.928757
3597511830,3.3016052,0.6320648,9.957489
3602547230,3.3327332,0.6392517,9.928757
3607582630,3.3303375,0.62249756,9.885666
3612648548,3.2992096,0.6033325,9.84256
3617683949,3.2465363,0.5961609,9.773132
3622719349,3.1962585,0.5674286,9.76355
3627754750,3.1435852,0.5315094,9.737213
3632790150,3.10289,0.52194214,9.619904
3637856068,3.0119019,0.48841858,9.514557
3642891468,2.8874054,0.4118042,9.485825
3647926869,2.774887,0.3423767,9.48822
3652962269,2.719818,0.33518982,9.531311
3657997670,2.738968,0.41419983,9.643845
3663063587,2.8275452,0.5506592,9.799469
3668098988,2.9640198,0.667984,9.880875
3673134388,3.0765533,0.76374817,9.933548
3678169789,3.1435852,0.78289795,9.955093
3683205189,3.1699219,0.77812195,10.005371
3688271107,3.1531677,0.7517853,10.024521
3693306507,3.1292267,0.73262024,10.010162
3698341908,3.114853,0.70628357,9.964661
3703377308,3.1220398,0.69911194,9.92157
3708412709,3.1363983,0.70150757,9.864105
3713478627,3.157959,0.71347046,9.782715
3718514027,3.1771088,0.70150757,9.64624
3723549427,3.1795044,0.6392517,9.473862
3728584828,3.1723175,0.57221985,9.363724
3733620228,3.1411896,0.5410919,9.363724
3738686146,3.150772,0.54348755,9.418793
3743721546,3.1842957,0.5985565,9.42836
3748756947,3.2010498,0.6584015,9.40921
3753792347,3.1842957,0.7086792,9.344574
3758827748,3.1316223,0.73262024,9.303864
3763863148,3.1100616,0.7972717,9.284714
3768929066,3.1124573,0.86909485,9.325409
3773964466,3.1483765,0.9505005,9.397247
3778999867,3.2273865,0.9720459,9.485825
3784035267,3.2561188,0.8954315,9.595963
3789070668,3.3040009,0.7757263,9.667786
3794136586,3.3423004,0.6464386,9.76355
3799171986,3.3614655,0.5626373,9.844955
3804207386,3.3662415,0.47166443,9.830597
3809242787,3.3327332,0.37828064,9.799469
3814308705,3.248932,0.3040619,9.787491
3819344105,3.1531677,0.24899292,9.794678
3824379505,3.0286713,0.24182129,9.780319
3829414906,2.9544525,0.24420166,9.761154
3834450306,2.9281158,0.2753296,9.768341
3839485707,2.937683,0.3615265,9.761154
3844551625,2.999939,0.47644043,9.72525
3849587025,3.0142975,0.5746155,9.679764
3854622425,3.0119019,0.6248932,9.655823
3859657826,2.9879608,0.6296692,9.703705
3864693226,2.980774,0.62727356,9.780319
3869759144,2.9975433,0.6464386,9.844955
3874794545,3.0382385,0.6799469,9.90242
3879829945,3.1052856,0.6895294,9.976639
3884865345,3.1819,0.6584015,10.01973
3889900746,3.2513275,0.60572815,10.017334
3894936146,3.3016052,0.53630066,10.017334
3900002064,3.363861,0.4620819,10.012558
3905037464,3.4117432,0.45489502,9.995789
3910072865,3.4596252,0.4908142,9.983826
3915108265,3.502716,0.53630066,9.92157
3920143666,3.4907532,0.5506592,9.832993
3925209584,3.4500427,0.5626373,9.7300415
3930244984,3.3830109,0.5482788,9.648636
3935280384,3.3303375,0.54348755,9.588776
3940315785,3.3111877,0.5746155,9.574417
3945351185,3.2920227,0.60095215,9.583984
3950417103,3.2992096,0.65122986,9.588776
3955452503,3.289627,0.70150757,9.610321
3960487904,3.2441406,0.71347046,9.677368
3965523304,3.210617,0.69911194,9.72525
3970558705,3.2130127,0.6823425,9.722855
3975624623,3.1986542,0.6464386,9.746796
3980660023,3.2082367,0.5985565,9.787491
3985695423,3.2201996,0.57699585,9.825806
3990730824,3.265686,0.57699585,9.859329
3995766224,3.3159637,0.63446045,9.900024
4000832142,3.3806152,0.74220276,9.897629
4005867543,3.3973694,0.87628174,9.849747
4010902943,3.3734283,0.9576874,9.756378
4015938343,3.3303375,1.0079651,9.691727
4020973744,3.2776642,1.019928,9.64624
4026039662,3.2249908,0.9864044,9.598358
4031075062,3.1962585,0.9002228,9.543289
4036110462,3.1483765,0.8092346,9.514557
4041145863,3.1196442,0.69192505,9.583984
4046181263,3.1411896,0.6105194,9.648636
4051247181,3.1651306,0.5817871,9.691727
4056282582,3.1819,0.56503296,9.694122
4061317982,3.157959,0.58418274,9.696518
4066353382,3.1124573,0.5961609,9.670181
4071388783,3.055008,0.6248932,9.607925
4076454701,3.0214844,0.667984,9.588776
4081490101,3.0095062,0.69911194,9.598358
4086525502,3.02388,0.70628357,9.617508
4091560902,3.0621796,0.6655884,9.670181
4096596302,3.1100616,0.62727356,9.749191
4101662220,3.1675262,0.5746155,9.792282
4106697621,3.1890717,0.48602295,9.806656
4111733021,3.1986542,0.42138672,9.816223
4116768421,3.1890717,0.35194397,9.828201
4121803822,3.1699219,0.33518982,9.84256
4126869740,3.1483765,0.31843567,9.844955
4131905140,3.1076813,0.33039856,9.844955
4136940541,3.055008,0.32321167,9.777924
4141975941,2.980774,0.30645752,9.682159
4147011341,2.8921967,0.28251648,9.64624
4152046742,2.8299408,0.27772522,9.653427
4157112660,2.8036041,0.33039856,9.689331
4162148060,2.8371277,0.4237671,9.667786
4167183461,2.8754425,0.52671814,9.629486
4172218861,2.9065552,0.6201019,9.583984
4177254261,2.9113464,0.667984,9.543289
4182320179,2.9089508,0.68473816,9.524139
4187355580,2.9304962,0.69192505,9.461884
4192390980,2.968811,0.6584015,9.466675
4197426380,3.0142975,0.5985565,9.528931
4202492298,3.0573883,0.52671814,9.603149
4207527699,3.1172485,0.46447754,9.631866
4212563099,3.1795044,0.44532776,9.636658
4217598500,3.2154083,0.45729065,9.62709
4222633900,3.2225952,0.45489502,9.612717
4227699818,3.1914673,0.44532776,9.643845
4232735218,3.1747131,0.43814087,9.691727
4237770619,3.1172485,0.4333496,9.708481
4242806019,3.0334473,0.4189911,9.718063
4247841420,2.9424744,0.39265442,9.727646
4252876820,2.8754425,0.39265442,9.753983
4257942738,2.8203735,0.42616272,9.777924
4262978138,2.78685,0.48362732,9.751587
4268013539,2.7653046,0.5506592,9.682159
4273048939,2.7581177,0.63446045,9.653427
4278084339,2.78685,0.7158661,9.662994
4283150257,2.8395233,0.7805023,9.689331
4288185658,2.889801,0.826004,9.703705
4293221058,2.952057,0.8236084,9.7348175
4298256459,3.0095062,0.806839,9.777924
4303291859,3.0454254,0.7852936,9.8090515
4308357777,3.0980988,0.7445984,9.821014
4313393177,3.1196442,0.7182617,9.82341
4318428578,3.1603394,0.6799469,9.849747
4323463978,3.1890717,0.6464386,9.837769
4328499378,3.2130127,0.61531067,9.806656
4333565296,3.241745,0.5817871,9.799469
4338600697,3.272873,0.58657837,9.806656
4343636097,3.2920227,0.6033325,9.787491
4348671498,3.2920227,0.64164734,9.768341
4353706898,3.2632904,0.6655884,9.727646
4358772816,3.2273865,0.65600586,9.648636
4363808216,3.1603394,0.6488342,9.607925
4368843617,3.1124573,0.6464386,9.624695
4373879017,3.078949,0.66319275,9.689331
4378914418,3.0885162,0.667984,9.739609
4383980336,3.1100616,0.6464386,9.749191
4389015736,3.1531677,0.6105194,9.789886
4394051136,3.1699219,0.5506592,9.821014
4399086537,3.1914673,0.49320984,9.828201
4404121937,3.193863,0.46687317,9.799469
4409187855,3.186676,0.4620819,9.811432
4414223255,3.1651306,0.44532776,9.852142
4419258656,3.1340027,0.45489502,9.871292
4424294056,3.126831,0.48602295,9.892838
4429329457,3.10289,0.5386963,9.916779
4434395375,3.0741577,0.5961609,9.864105
4439430775,2.9831696,0.64404297,9.801865
4444466175,2.86586,0.6823425,9.768341
4449501576,2.7677002,0.7182617,9.777924
4454536976,2.7102356,0.746994,9.76355
4459602894,2.7126312,0.7733307,9.789886
4464638295,2.724594,0.7805023,9.794678
4469673695,2.7533264,0.76374817,9.780319
4474709095,2.7916412,0.746994,9.737213
4479744496,2.810791,0.802063,9.641449
4484779896,2.8323364,0.8523407,9.490616
4489845814,2.8491058,0.9169769,9.39006
4494881214,2.858673,0.92655945,9.342178
4499916615,2.8826141,0.8666992,9.394852
4504952015,2.9472656,0.77812195,9.500198
4509987416,3.0142975,0.6655884,9.579208
4515022816,3.0741577,0.533905,9.639053
4520088734,3.0909119,0.35913086,9.667786
4525124134,3.10289,0.20111084,9.677368
4530159535,3.1124573,0.10055542,9.66539
4535194935,3.1076813,0.01675415,9.636658
4540230336,3.0933075,-0.01675415,9.631866
4545296253,3.0693665,0.0095825195,9.612717
4550331654,3.059784,0.04788208,9.612717
4555367054,3.059784,0.12210083,9.639053
4560402455,3.0621796,0.20350647,9.710876
4565437855,3.0933075,0.28251648,9.761154
4570473255,3.1172485,0.3615265,9.749191
4575539173,3.138794,0.38067627,9.722855
4580574574,3.126831,0.4046173,9.727646
4585609974,3.1220398,0.3902588,9.7300415
4590645375,3.1220398,0.37828064,9.7444
4595680775,3.1172485,0.35194397,9.794678
4600746693,3.126831,0.3543396,9.835388
4605782093,3.1363983,0.37109375,9.856934
4610817494,3.1603394,0.38546753,9.871292
4615852894,3.1651306,0.3830719,9.856934
4620888295,3.1890717,0.39743042,9.854538
4625923695,3.1842957,0.40222168,9.861725
4630989613,3.162735,0.38786316,9.856934
4636025013,3.1196442,0.37348938,9.849747
4641060414,3.0430298,0.36631775,9.8688965
4646095814,2.956833,0.34477234,9.8688965
4651131214,2.9017792,0.41419983,9.895233
4656197132,2.86586,0.5051727,9.864105
4661232533,2.8730469,0.62249756,9.818619
4666267933,2.8993835,0.7182617,9.782715
4671303334,2.8945923,0.7948761,9.840164
4676338734,2.9089508,0.8571167,9.873688
4681374134,2.9544525,0.88345337,9.871292
4686440052,2.975998,0.84754944,9.895233
4691475453,2.9903564,0.7852936,9.923965
4696510853,3.0142975,0.6895294,9.971848
4701546253,3.0526123,0.62727356,10.002975
4706581654,3.0957031,0.58418274,9.988617
4711647572,3.1435852,0.57699585,9.969452
4716682972,2.7724915,0.28970337,8.722076
4721718373,2.8491058,1.074997,7.6614532
4726753773,3.7110138,-0.296875,13.1106415
4731789173,3.5865173,0.4524994,10.637436
4736855091,3.0095062,1.0845795,8.791504
4741890492,2.54982,0.25378418,9.071625
4746925892,3.0502167,-0.03591919,10.00058
4751961293,3.7852325,0.6655884,10.455475
4756996693,4.1515503,1.4724274,10.184937
4762032093,3.9360657,1.7645264,9.552872
4767098011,3.1842957,1.4341278,9.081207
4772133412,2.5426483,1.0007782,9.112335
4777168812,2.2409668,0.67037964,9.406815
4782204212,2.2888641,0.5410919,9.639053
4787239613,2.5713654,0.50038147,9.701309
4792305531,2.9257202,0.42855835,9.739609
4797340931,3.229782,0.3830719,9.844955
4802376332,3.4500427,0.32321167,9.983826
4807411732,3.5482025,0.2633667,10.017334
4812447132,3.502716,0.24420166,9.971848
4817513050,3.3351288,0.22744751,9.88327
4822548451,3.1100616,0.24420166,9.792282
4827583851,2.913742,0.30645752,9.691727
4832619252,2.7700958,0.39265442,9.595963
4837654652,2.719818,0.5506592,9.540894
4842690052,2.7365723,0.70388794,9.526535
4847755970,2.7916412,0.84994507,9.543289
4852791371,2.8371277,0.90501404,9.581589
4857826771,2.8802185,0.84994507,9.631866
4862862171,2.9017792,0.74938965,9.68454
4867897572,2.913742,0.588974,9.765945
4872963490,2.9257202,0.40940857,9.847351
4877998890,2.9544525,0.27053833,9.859329
4883034291,2.9831696,0.14604187,9.84256
4888069691,3.0047302,0.11730957,9.830597
4893105091,3.0406342,0.11730957,9.818619
4898140492,3.0454254,0.15083313,9.773132
4903206410,3.0502167,0.24420166,9.701309
4908241810,3.0334473,0.35913086,9.64624
4913277211,3.0023346,0.46447754,9.617508
4918312611,2.9736023,0.52671814,9.581589
4923348011,2.937683,0.5746155,9.579208
4928413929,2.8993835,0.5674286,9.591171
4933449330,2.8778381,0.5027771,9.612717
4938484730,2.8682556,0.4189911,9.629486
4943520130,2.8538818,0.33998108,9.631866
4948555531,2.8131866,0.29927063,9.691727
4953621449,2.8059998,0.27053833,9.727646
4958656849,2.8012085,0.26576233,9.749191
4963692250,2.8059998,0.27772522,9.749191
4968727650,2.7940369,0.28970337,9.765945
4973763050,2.7964325,0.296875,9.821014
4978828968,2.8203735,0.30645752,9.828201
4983864369,2.8610687,0.3471527,9.818619
4988899769,2.9041595,0.4189911,9.80426
4993935170,2.920929,0.49560547,9.80426
4998970570,2.9496613,0.58418274,9.765945
5004005970,2.9424744,0.63446045,9.703705
5009071888,2.9352875,0.6871338,9.62709
5014107289,2.9041595,0.67037964,9.588776
5019142689,2.8826141,0.65600586,9.593567
5024178089,2.8562775,0.58418274,9.636658
5029213490,2.8467102,0.5171509,9.696518
5034279408,2.858673,0.4524994,9.746796
5039314808,2.86586,0.4046173,9.825806
5044350209,2.8945923,0.3471527,9.840164
5049385609,2.9065552,0.31124878,9.835388
5054421009,2.8826141,0.27053833,9.866501
5059486927,2.8562775,0.2849121,9.88327
5064522328,2.8491058,0.31843567,9.878479
5069557728,2.8467102,0.39265442,9.880875
5074593128,2.8562775,0.45729065,9.873688
5079628529,2.9113464,0.5506592,9.866501
5084663929,2.9400787,0.60572815,9.866501
5089729847,2.9951477,0.65600586,9.861725
5094765248,3.0334473,0.6751709,9.861725
5099800648,3.071762,0.6536102,9.859329
5104836048,3.0573883,0.6392517,9.844955
5109871449,3.0406342,0.5674286,9.818619
5114937367,3.031067,0.47883606,9.761154
5119972767,2.9783936,0.37828064,9.76355
5125008168,2.9113464,0.27293396,9.82341
5130043568,2.858673,0.18914795,9.873688
5135078968,2.8443146,0.11013794,9.900024
5140144886,2.8515015,0.12449646,9.871292
5145180287,2.8491058,0.17477417,9.828201
5150215687,2.841919,0.25857544,9.787491
5155251087,2.8323364,0.38067627,9.780319
5160286488,2.817978,0.52433777,9.758774
5165352406,2.7964325,0.6584015,9.7348175
5170387806,2.8036041,0.72784424,9.713272
5175423207,2.7892456,0.74220276,9.727646
5180458607,2.6336212,0.3040619,8.674194
5185494007,3.308792,1.2402039,7.831436
5190559925,3.351883,-0.2346344,13.4266815
5195595326,2.9065552,0.4237671,10.455475
5200630726,2.1547852,0.8547363,8.640671
5205666127,2.0015564,0.40701294,9.028534
5210701527,3.1004944,0.52433777,9.98143
5215767445,4.1491547,1.019928,10.338165
5220802845,4.2760468,1.0965424,9.82341
5225838246,3.8235474,0.89782715,9.442734
5230873646,3.2201996,0.6081238,9.433151
5235909046,2.7293854,0.31124878,9.557648
5240944447,2.4373016,0.12689209,9.667786
5246010365,2.4157562,0.09336853,9.701309
5251045765,2.6336212,0.15562439,9.677368
5256081166,2.9304962,0.26097107,9.710876
5261116566,3.1914673,0.33758545,9.837769
5266151966,3.3854065,0.4524994,9.96228
5271217884,3.478775,0.52671814,10.00058
5276253285,3.4979248,0.59376526,9.976639
5281288685,3.5003204,0.6488342,9.945511
5286324086,3.4955292,0.6584015,9.900024
5291359486,3.526657,0.70388794,9.892838
5296425404,3.5793304,0.7876892,9.933548
5301460804,3.6583405,0.8954315,9.938339
5306496205,3.7373505,1.0295105,9.897629
5311531605,3.7684784,1.1492157,9.866501
5316567005,3.7541046,1.2449799,9.828201
5321632923,3.7325592,1.3287811,9.801865
5326668324,3.6990356,1.3838501,9.746796
5331703724,3.7588959,1.4245453,9.701309
5336739125,3.8809967,1.4556732,9.670181
5341805043,4.0653534,1.498764,9.691727
5346840443,4.3095703,1.5322876,9.7444
5351875843,4.5681305,1.5825653,9.799469
5356911244,4.8195343,1.6543884,9.892838
5361946644,5.051773,1.766922,10.086777
5367012562,5.2911835,1.9129639,10.388443
5372047962,5.542572,2.094925,10.721237
5377083363,5.772415,2.2337952,11.034882
5382118763,5.961563,2.2960358,11.209656
5387154164,6.114792,2.2936401,11.219223
5392189564,6.2392883,2.2840729,11.094727
5397255482,6.30394,2.2577362,10.884048
5402290882,6.3302765,2.1164703,10.584763
5407326283,6.3111115,1.8794556,10.211273
5412361683,6.301544,1.632843,9.873688
5417397084,6.3230896,1.5442657,9.703705
5422463002,6.3470306,1.5442657,9.68454
5427498402,6.337448,1.5203247,9.7348175
5432533802,6.2680206,1.4173737,9.835388
5437569203,6.14592,1.2617493,9.990997
5442604603,6.033386,1.1348572,10.172958
5447670521,5.9160767,0.964859,10.225632
5452705921,5.755661,0.7733307,10.165787
5457741322,5.590454,0.5530548,10.048462
5462776722,5.3510437,0.31124878,9.945511
5467812123,5.0972595,0.05986023,9.787491
5472878041,4.8243103,-0.1771698,9.607925
5477913441,4.5034943,-0.38546753,9.449921
5482948841,4.1515503,-0.5458832,9.332596
5487984242,3.7636871,-0.77093506,9.244019
5493019642,3.3710327,-1.0223236,9.1698
5498055043,2.9831696,-1.280899,9.165009
5503120961,2.676712,-1.5083466,9.184158
5508156361,2.4492645,-1.6735535,9.136276
5513191761,2.300827,-1.790863,9.052475
5518227162,2.1787262,-1.8866272,9.03093
5523262562,2.0853424,-2.003952,9.028534
5528328480,1.9871826,-2.087738,8.968674
5533363880,1.9297333,-2.087738,8.8489685
5538399281,1.8746643,-2.0350647,8.683777
5543434681,1.8171997,-1.980011,8.482651
5548470082,1.7357941,-1.9680328,8.291122
5553536000,1.6256561,-1.9776154,8.125916
5558571400,1.5155334,-1.9776154,7.9391785
5563606800,1.4006042,-2.0207062,7.7452393
5568642201,1.2952576,-2.0925293,7.5489197
5573677601,1.1564026,-2.245758,7.378937
5578743519,1.0079651,-2.442093,7.2592163
5583778920,0.8714905,-2.6455994,7.0988007
5588814320,0.74938965,-2.834732,6.9599457
5593849720,0.6536102,-2.9831696,6.861786
5598885121,0.5793915,-3.059784,6.8162994
5603951039,0.48841858,-3.1004944,6.8402405
5608986439,0.39265442,-3.162735,6.895294
5614021839,0.30645752,-3.2345734,6.940796
5619057240,0.22984314,-3.2680817,7.012619
5624092640,0.16520691,-3.2752686,7.0964203
5629158558,0.13168335,-3.1986542,7.244858
5634193959,0.07182312,-3.0645752,7.407654
5639229359,0.0095825195,-2.8610687,7.5680695
5644264759,-0.08859253,-2.6551666,7.6590576
5649300160,-0.19154358,-2.5067291,7.649475
5654366078,-0.34954834,-2.4085693,7.6279297
5659401478,-0.52433777,-2.3654785,7.6470795
5664436878,-0.67037964,-2.3535004,7.704544
5669472279,-0.79008484,-2.410965,7.747635
5674507679,-0.885849,-2.5019379,7.8050995
5679573597,-0.9505005,-2.6096802,7.8841095
5684608998,-0.96965027,-2.7126312,8.039734
5689644398,-0.94091797,-2.7940369,8.176193
5694679798,-0.8643036,-2.8562775,8.24324
5699715199,-0.77093506,-2.9113464,8.288727
5704750599,-0.70628357,-3.0095062,8.317459
5709816517,-0.6943207,-3.1244354,8.350983
5714851918,-0.7254486,-3.265686,8.331818
5719887318,-0.8164215,-3.399765,8.219299
5724922718,-0.9457092,-3.5386353,8.066071
5729958119,-1.1468201,-3.6774902,7.953537
5735024037,-1.371872,-3.8474884,7.8841095
5740059437,-1.6136932,-4.019867,7.8601685
5745094837,-1.8028412,-4.201828,7.8936768
5750130238,-1.9393005,-4.400543,7.965515
5755165638,-1.9967651,-4.546585,8.094803
5760231556,-1.9824066,-4.7165833,8.214508
5765266957,-1.8914185,-4.8793793,8.324646
5770302357,-1.7884674,-5.0350037,8.32225
5775337757,-1.6543884,-5.1523285,8.305481
5780403675,-1.529892,-5.221756,8.307877
5785439076,-1.4197693,-5.166687,8.252808
5790474476,-1.3239899,-5.075714,8.226471
5795509877,-1.2761078,-4.9344482,8.26239
5800545277,-1.2258301,-4.7740326,8.370132
5805611195,-1.201889,-4.6303864,8.566452
5810646595,-1.2258301,-4.5394135,8.815445
5815681996,-1.2665253,-4.5441895,9.0620575
5820717396,-1.3407593,-4.613632,9.23204
5825752796,-1.4460907,-4.7453156,9.265564
5830818714,-1.5753784,-4.9272614,9.222458
5835854115,-1.7286072,-5.173874,9.148239
5840889515,-1.8435364,-5.4492035,9.021347
5845924916,-1.9033966,-5.6862335,8.930374
5850960316,-1.9081726,-5.8442535,8.906433
5856026234,-1.8387451,-5.925644,8.904037
5861061634,-1.7286072,-5.8681946,8.923187
5866097035,-1.6065063,-5.738907,8.954315
5871132435,-1.474823,-5.5521545,8.944733
5876167836,-1.3455353,-5.3701935,8.887283
5881233753,-1.2282257,-5.135559,8.762772
5886269154,-1.1372528,-4.912903,8.602371
5891304554,-1.06781,-4.7261505,8.501816
5896339955,-1.0630188,-4.601654,8.540115
5901405873,-1.074997,-4.5561676,8.724472
5906441273,-1.0606384,-4.553772,8.956711
5911476673,-0.99838257,-4.570526,9.181763
5916512074,-0.9217682,-4.6591187,9.34697
5921547474,-0.8714905,-4.881775,9.452316
5926613392,-0.8547363,-5.2313385,9.512161
5931648793,-0.83317566,-5.6024323,9.524139
5936684193,-0.83317566,-5.925644,9.524139
5941719593,-0.84036255,-6.1650696,9.476257
5946754994,-0.8714905,-6.313507,9.313446
5951820912,-0.9145813,-6.4763184,9.088394
5956856312,-0.98402405,-6.62236,8.860947
5961891712,-1.0941467,-6.732498,8.647858
5966927113,-1.1659698,-6.7420654,8.583206
5971962513,-1.2114716,-6.653488,8.583206
5977028431,-1.1492157,-6.54335,8.573639
5982063832,-0.99838257,-6.380554,8.535324
5987099232,-0.7852936,-6.198593,8.530548
5992134632,-0.5530548,-5.9879,8.576035
5997200550,-0.32081604,-5.8322754,8.671799
6002235951,-0.12689209,-5.724533,8.827423
6007271351,0.05267334,-5.669464,9.002197
6012306752,0.15562439,-5.6742554,9.126694
6017342152,0.15802002,-5.7341156,9.095566
6022408070,0.07901001,-5.8945312,8.990234
6027443470,-0.08859253,-6.1602783,8.832214
6032478871,-0.3327942,-6.416458,8.650253
6037514271,-0.6033325,-6.6894073,8.571243
