x_time,y_fft
2196.38671875,1.0970199359013175
2217.919921875,0.9147760380252754
2239.453125,0.7584661947125915
2260.986328125,0.7690692278141564
2282.51953125,0.9431232053860716
2304.052734375,1.0407177187066983
2325.5859375,1.0453287194955245
2347.119140625,1.0368694858663268
2368.65234375,1.0842670486872146
2390.185546875,1.0515077053415098
2411.71875,0.8864318241957317
2433.251953125,0.8933030640330929
2454.78515625,0.8502138708850635
2476.318359375,0.8289745620433943
2497.8515625,0.8941311497800329
2519.384765625,0.8909241387582143
2540.91796875,0.8528307594046489
2562.451171875,0.7497935628019325
2583.984375,0.6531920246438153
2605.517578125,0.7179578981821665
2627.05078125,0.6849428136675344
2648.583984375,0.7774102204834953
2670.1171875,0.780266276189825
2691.650390625,0.7186303998795556
2713.18359375,0.7910205156299374
2734.716796875,0.8537393219596725
2756.25,0.7345106839604705
2777.783203125,0.6457615748124681
2799.31640625,0.6352164444565813
2820.849609375,0.591623031744406
2842.3828125,0.7366900621962621
2863.916015625,0.8620318354917814
2885.44921875,0.885180153899685
2906.982421875,0.9174937831251846
2928.515625,0.9618189688901956
2950.048828125,0.9082693835432424
2971.58203125,0.8891661922490878
2993.115234375,0.879724642826173
3014.6484375,0.8201535650641192
3036.181640625,0.8382682059058899
3057.71484375,0.7541157681971
3079.248046875,0.8100518717392907
3100.78125,0.8168827019349266
3122.314453125,0.9233581060874942
3143.84765625,0.8542754479050051
3165.380859375,0.8452486754878057
3186.9140625,0.8659552880765261
3208.447265625,0.8737655249032045
3229.98046875,0.9017075889588717
3251.513671875,0.8769879125464466
3273.046875,0.7448991641693024
3294.580078125,0.7698496274004637
3316.11328125,0.7479778315409435
3337.646484375,0.7399103518579548
3359.1796875,0.7458169566870037
3380.712890625,0.8100552661312457
3402.24609375,0.7705550098307611
3423.779296875,0.7670739311937024
3445.3125,0.5592115097646593
3466.845703125,0.6022687337401982
3488.37890625,0.5324840249640023
3509.912109375,0.5524923086707694
3531.4453125,0.6295333413717445
3552.978515625,0.6311498439544149
3574.51171875,0.668507045251132
3596.044921875,0.7177607534689467
3617.578125,0.7785869411008263
3639.111328125,0.7221099934117909
3660.64453125,0.6662735490324412
3682.177734375,0.7497080923776377
3703.7109375,0.7001098059981681
3725.244140625,0.6832880822794216
3746.77734375,0.6483251983157469
3768.310546875,0.7515532151757343
3789.84375,0.766147933547401
3811.376953125,0.7818353986141814
3832.91015625,0.8373974701107985
3854.443359375,0.7809074021986719
3875.9765625,0.7393284042638496
3897.509765625,0.7217726340431087
3919.04296875,0.6830750434244401
3940.576171875,0.6702268650967792
3962.109375,0.7506068677094347
3983.642578125,0.6947353673067855
4005.17578125,0.686303859508158
4026.708984375,0.640054154713891
4048.2421875,0.597383427289213
4069.775390625,0.6382694144719778
4091.30859375,0.6064720308700896
4112.841796875,0.7186803280397905
4134.375,0.8095043134817705
4155.908203125,0.8370078656375372
4177.44140625,0.7794522436674102
4198.974609375,0.6902867849443424
4220.5078125,0.7239953839140945
4242.041015625,0.6673589953433651
4263.57421875,0.6773124759368976
4285.107421875,0.7344621341736457
4306.640625,0.6858260120999133
4328.173828125,0.7428746698421971
4349.70703125,0.7775469216014841
4371.240234375,0.8051770334604814
4392.7734375,0.8207036139299474
4414.306640625,0.9028769017251174
4435.83984375,0.966300789933117
4457.373046875,1.0116355412807614
4478.90625,1.037073065673997
4500.439453125,1.0646589750323994
4521.97265625,1.0274911080907028
4543.505859375,1.0050211674780685
4565.0390625,0.9409296325808453
4586.572265625,0.9237886803264128
4608.10546875,1.0254427480052408
4629.638671875,1.1362465973275275
4651.171875,1.0562956654940727
4672.705078125,0.9408171186407295
4694.23828125,0.884955542848544
4715.771484375,0.90424756883664
4737.3046875,1.0085480810137215
4758.837890625,0.9269296262276175
4780.37109375,0.8598693339491591
4801.904296875,0.7448668081185305
4823.4375,0.8025249553160887
4844.970703125,0.9651978606663273
4866.50390625,1.115728581721385
4888.037109375,1.3195155242900252
4909.5703125,1.5566039761313613
4931.103515625,1.5123527629219387
4952.63671875,1.533294182045418
4974.169921875,1.4500695713327503
4995.703125,1.337059142658334
5017.236328125,1.364494621592157
5038.76953125,1.4680005012228987
5060.302734375,1.5683605877900657
5081.8359375,1.579294458420035
5103.369140625,1.4671355138410072
5124.90234375,1.460755367500544
5146.435546875,1.54562933371081
5167.96875,1.629033212790767
5189.501953125,1.7376220310522241
5211.03515625,1.79389938054677
5232.568359375,1.8267632474884055
5254.1015625,1.845231051216922
5275.634765625,2.039413822518515
5297.16796875,1.8872231613872257
5318.701171875,1.7080688664358759
5340.234375,1.6171281829515665
5361.767578125,1.6831282579578115
5383.30078125,1.535628643170034
5404.833984375,1.5734412651142509
5426.3671875,1.4671380217140135
5447.900390625,1.4314714446407801
5469.43359375,1.2642755968020756
5490.966796875,1.1055231580946294
5512.5,0.8375964977386829
5534.033203125,1.0874630762779762
5555.56640625,1.1872210787912227
5577.099609375,1.323301229228008
5598.6328125,1.3059952731637303
5620.166015625,1.272131000557802
5641.69921875,1.0537580385266265
5663.232421875,0.913728392619984
5684.765625,0.7905376554138117
5706.298828125,0.7798486169759957
5727.83203125,0.8054379238843327
5749.365234375,0.8926268912297228
5770.8984375,0.8899885179533528
5792.431640625,1.0900955628334994
5813.96484375,1.2477894303611976
5835.498046875,1.2707962725154265
5857.03125,1.3579817345124818
5878.564453125,1.3293160607987453
5900.09765625,1.3741069464348428
5921.630859375,1.351413164054235
5943.1640625,1.3356120744922422
5964.697265625,1.3735740248391606
5986.23046875,1.3170540733526546
6007.763671875,1.1578658909359842
6029.296875,1.0464735471652886
6050.830078125,1.174946162162359
6072.36328125,1.2266448518686832
6093.896484375,1.343374276367607
6115.4296875,1.3758884078525506
6136.962890625,1.3794186797809802
6158.49609375,1.284342656064059
6180.029296875,1.0439726956300233
6201.5625,1.05350168120162
6223.095703125,1.0490882237677341
6244.62890625,1.0663782085550058
6266.162109375,1.3026395127640067
6287.6953125,1.4084852913671475
6309.228515625,1.4991184038221723
6330.76171875,1.5205051292341174
6352.294921875,1.575659560282166
6373.828125,1.4916887328680937
6395.361328125,1.4575380507533022
6416.89453125,1.581757890870305
6438.427734375,1.6674150603129958
6459.9609375,1.664297170769688
6481.494140625,1.4671425491319068
6503.02734375,1.3508229988569476
6524.560546875,1.499123520251266
6546.09375,1.5952169592010483
6567.626953125,1.813792379458926
6589.16015625,2.1208790589233035
6610.693359375,2.2107749284233567
6632.2265625,2.055426818299496
6653.759765625,2.003787359946931
6675.29296875,2.095679988391321
6696.826171875,2.1250510500363804
6718.359375,2.136030396941845
6739.892578125,1.9686592677322021
6761.42578125,1.966083235821621
6782.958984375,2.0315979243624307
6804.4921875,1.9383683783676962
6826.025390625,2.1323530958514927
6847.55859375,2.1661062762177674
6869.091796875,2.021772893147984
6890.625,2.4036203081960172
6912.158203125,2.514703053441924
6933.69140625,2.400222313955748
6955.224609375,2.3277884327199807
6976.7578125,2.068106459816373
6998.291015625,1.9619029372800636
7019.82421875,1.7754626904615265
7041.357421875,1.7020476177982549
7062.890625,1.665997795674764
7084.423828125,1.599084329346821
7105.95703125,1.6801580375992968
7127.490234375,1.5329553068578088
7149.0234375,1.7462093686784257
7170.556640625,1.9120104480668534
7192.08984375,2.136588470400174
7213.623046875,2.3026920512659967
7235.15625,2.4588396266283574
7256.689453125,2.7727583592939475
7278.22265625,2.9502028466815373
7299.755859375,3.0606300763380934
7321.2890625,3.001261515374431
7342.822265625,2.707915686240399
7364.35546875,2.6044546481696664
7385.888671875,2.452862935722427
7407.421875,2.3605247388783543
7428.955078125,2.2176083413599468
7450.48828125,1.989912998808121
7472.021484375,1.8621491848306067
7493.5546875,1.9457998083172467
7515.087890625,1.8492132182153327
7536.62109375,1.8251792447561472
7558.154296875,1.7499364516861133
7579.6875,1.8145095343928332
7601.220703125,1.9917338954776576
7622.75390625,2.0378635550885593
7644.287109375,2.0352491362292913
7665.8203125,2.000896194278046
7687.353515625,1.7263692182585733
7708.88671875,1.7150762570254414
7730.419921875,1.6352190187010625
7751.953125,1.713927292601929
7773.486328125,1.683343988326019
7795.01953125,1.615297060248378
7816.552734375,1.6825913715813596
7838.0859375,1.6786823850082924
7859.619140625,1.7795287449412414
7881.15234375,1.7111727875777205
7902.685546875,1.5735651667674706
7924.21875,1.46288684396806
7945.751953125,1.31789764255043
7967.28515625,1.2256563523614439
7988.818359375,1.3517005382034404
8010.3515625,1.3706041105399311
8031.884765625,1.2896691848983763
8053.41796875,1.466923281897827
8074.951171875,1.6973666366122186
8096.484375,1.8012123641987459
8118.017578125,1.9355608293514583
8139.55078125,2.0461052401276665
8161.083984375,2.0502645836390783
8182.6171875,1.993156394439275
8204.150390625,1.7297147625293872
8225.68359375,1.6026295692117143
8247.216796875,1.586177786352923
8268.75,1.4910128432769392
8290.283203125,1.4522776447577972
8311.81640625,1.3986020827890293
8333.349609375,1.2476708955412743
8354.8828125,1.1740756801844259
8376.416015625,1.0264781963632568
8397.94921875,0.9523288341497974
8419.482421875,1.036328978844788
8441.015625,1.0821666663055374
8462.548828125,1.0687274249508885
8484.08203125,1.019891694037719
8505.615234375,0.9930203098046505
8527.1484375,0.8597135437773035
8548.681640625,0.8159821800287087
8570.21484375,0.7292858391706262
8591.748046875,0.7007546707089197
8613.28125,0.6490463989369987
8634.814453125,0.6919826924327033
8656.34765625,0.6088331322705657
8677.880859375,0.5890092063801142
8699.4140625,0.5347051241025842
8720.947265625,0.5584042397671637
8742.48046875,0.5305173360706468
8764.013671875,0.5071306756410865
8785.546875,0.5071238690879207
8807.080078125,0.5225846751795772
8828.61328125,0.5307767686765166
8850.146484375,0.5291235246748759
8871.6796875,0.5686466334605919
8893.212890625,0.6318266109176908
8914.74609375,0.6206529884785011
8936.279296875,0.5753461408765291
8957.8125,0.5318305553108765
8979.345703125,0.5212048456536844
9000.87890625,0.5603511522457225
9022.412109375,0.5175187265759276
9043.9453125,0.542239259681843
9065.478515625,0.5238805620673511
9087.01171875,0.5455954197044869
9108.544921875,0.6128645473209372
9130.078125,0.6082020765214502
9151.611328125,0.6156336847152855
9173.14453125,0.5810442162865862
9194.677734375,0.5955590208109486
9216.2109375,0.5319052556680406
9237.744140625,0.5087699383860395
9259.27734375,0.5251697623252352
9280.810546875,0.5368235264626277
9302.34375,0.5023028662400423
9323.876953125,0.49718027705667733
9345.41015625,0.529633250062638
9366.943359375,0.5199055758956055
9388.4765625,0.4798392430889123
9410.009765625,0.44341870626355406
9431.54296875,0.4678913928491277
9453.076171875,0.47251295676715344
9474.609375,0.5152951671152641
9496.142578125,0.6156940591933198
9517.67578125,0.6525175231277782
9539.208984375,0.6307734438046473
9560.7421875,0.6129921911477496
9582.275390625,0.5294179637997243
9603.80859375,0.5041183137991824
9625.341796875,0.548110908769587
9646.875,0.5303384742916668
9668.408203125,0.5030273575940787
9689.94140625,0.4860715363952535
9711.474609375,0.4682727847276108
9733.0078125,0.4772354238975208
9754.541015625,0.475259219727307
9776.07421875,0.4346365399558747
9797.607421875,0.43664247248719745
9819.140625,0.4871495708400843
9840.673828125,0.5060459639204054
9862.20703125,0.5157861910351135
9883.740234375,0.44059138863033853
9905.2734375,0.34752456723714614
9926.806640625,0.2497273951962472
9948.33984375,0.2085279230646493
9969.873046875,0.20970750680828157
9991.40625,0.3992764667724561
10012.939453125,0.31696403253655453
10034.47265625,0.19470117136508192
10056.005859375,0.20002419063993662
10077.5390625,0.22739174255843111
10099.072265625,0.2331096846881559
10120.60546875,0.24669553627038313
10142.138671875,0.29741701119218344
10163.671875,0.30369711210859135
10185.205078125,0.30001330573675417
10206.73828125,0.3222642368590911
10228.271484375,0.2895684834006175
10249.8046875,0.30227277242810763
10271.337890625,0.26734219818680655
10292.87109375,0.2735006088614201
10314.404296875,0.28909802994343303
10335.9375,0.2807584934496375
10357.470703125,0.2633167821837892
10379.00390625,0.2555086249562064
10400.537109375,0.2319017485253409
10422.0703125,0.21959333384854735
10443.603515625,0.22202688318624503
10465.13671875,0.22028625043021277
10486.669921875,0.23549066101563648
10508.203125,0.20285247861013417
10529.736328125,0.20546694311837016
10551.26953125,0.235235377102019
10572.802734375,0.24945478084728068
10594.3359375,0.22528950347879437
10615.869140625,0.2252344145539815
10637.40234375,0.2132208108172463
10658.935546875,0.21730045492455918
10680.46875,0.23021998463804727
10702.001953125,0.26425150933717506
10723.53515625,0.2637987439078071
10745.068359375,0.26827912709785623
10766.6015625,0.28730785179017826
10788.134765625,0.28051244462526653
10809.66796875,0.29371691342998324
10831.201171875,0.2971574838697196
10852.734375,0.29376995230210856
10874.267578125,0.27445251309691804
10895.80078125,0.26933959526871815
10917.333984375,0.2490825444378401
10938.8671875,0.2561517874547457
10960.400390625,0.27847717148676965
10981.93359375,0.2886933440141631
11003.466796875,0.28515752366478864
11025.0,0.24590643450946745
11046.533203125,0.24880557533944914
11068.06640625,0.24141681283298186
11089.599609375,0.22755397368056196
11111.1328125,0.22103899716976275
11132.666015625,0.21320261610311197
11154.19921875,0.2015836532367309
11175.732421875,0.2077341259672281
11197.265625,0.20663453947435995
11218.798828125,0.21896103445456977
11240.33203125,0.23354924810218325
11261.865234375,0.2160128578182997
11283.3984375,0.21136427467914104
11304.931640625,0.2272537092611487
11326.46484375,0.19509226619105483
11347.998046875,0.1971735905957156
11369.53125,0.17228212382797672
11391.064453125,0.18198695931025954
11412.59765625,0.19179770216757555
11434.130859375,0.17300057866862933
11455.6640625,0.17538684492371687
11477.197265625,0.15527546048350044
11498.73046875,0.14097159328985678
11520.263671875,0.13784473686809262
11541.796875,0.14189610093764923
11563.330078125,0.15756490543876586
11584.86328125,0.16683383803177226
11606.396484375,0.1711850975940497
11627.9296875,0.17472920605898937
11649.462890625,0.18621851908667106
11670.99609375,0.17883508325353298
11692.529296875,0.1975696250500518
11714.0625,0.18778166391133835
11735.595703125,0.1853565260476955
11757.12890625,0.17251057920805588
11778.662109375,0.17320934652477468
11800.1953125,0.18310222194138603
11821.728515625,0.1690413944508242
11843.26171875,0.1824972145284387
11864.794921875,0.18977642254592758
11886.328125,0.18899372079829913
11907.861328125,0.20026382408855697
11929.39453125,0.18517750927705157
11950.927734375,0.187936611106994
11972.4609375,0.19486856266714403
11993.994140625,0.201394383300899
12015.52734375,0.19969522987226623
12037.060546875,0.17998959090078295
12058.59375,0.18076438573223078
12080.126953125,0.16693836113674707
12101.66015625,0.16200293386840636
12123.193359375,0.15655713124772946
12144.7265625,0.15598295877979107
12166.259765625,0.14597205475108288
12187.79296875,0.143026129400561
12209.326171875,0.1332255238784274
12230.859375,0.129890484937516
12252.392578125,0.12946981943168806
12273.92578125,0.12658129022844056
12295.458984375,0.12412819629334364
12316.9921875,0.1250763335919557
12338.525390625,0.1402223887966364
12360.05859375,0.15371971229952708
12381.591796875,0.17058663832911666
12403.125,0.18054033312662857
12424.658203125,0.17948400232936026
12446.19140625,0.18025018317132552
12467.724609375,0.18324821823436346
12489.2578125,0.17198802758055934
12510.791015625,0.1800256894470187
12532.32421875,0.18379718891906202
12553.857421875,0.18344712894460216
12575.390625,0.19927585163537304
12596.923828125,0.19973941434961692
12618.45703125,0.19116871330346485
12639.990234375,0.19908503220256515
12661.5234375,0.19417298389090581
12683.056640625,0.18471834542598525
12704.58984375,0.18648519095720542
12726.123046875,0.17479711717569751
12747.65625,0.15703511098762987
12769.189453125,0.14882274150324165
12790.72265625,0.14564380236794797
12812.255859375,0.14435799977589944
12833.7890625,0.13578051020911555
12855.322265625,0.1378265893636055
12876.85546875,0.13268247057115046
12898.388671875,0.1388202794238992
12919.921875,0.1374513085767698
12941.455078125,0.1270028601323971
12962.98828125,0.12793579420593656
12984.521484375,0.1265439950837635
13006.0546875,0.12497980652457424
13027.587890625,0.1232972807949666
13049.12109375,0.12045170507120603
13070.654296875,0.12513436514239573
13092.1875,0.14341189182328834
13113.720703125,0.13752905876256152
13135.25390625,0.14576805841325097
13156.787109375,0.14803203942451565
13178.3203125,0.14999475823261843
13199.853515625,0.1377470247085241
13221.38671875,0.1308345217146635
13242.919921875,0.1337359271984689
13264.453125,0.12495457267107106
13285.986328125,0.1423367203041052
13307.51953125,0.15123573429910903
13329.052734375,0.15019390924522358
13350.5859375,0.14189157467883265
13372.119140625,0.1467182583101556
13393.65234375,0.14991763348522255
13415.185546875,0.14701526177751562
13436.71875,0.14911483567305275
13458.251953125,0.12912615241780623
13479.78515625,0.1316855351062486
13501.318359375,0.12085236033258583
13522.8515625,0.11668522148161799
13544.384765625,0.11336184672282143
13565.91796875,0.1055776595051863
13587.451171875,0.10258822764998414
13608.984375,0.09166961111436718
13630.517578125,0.08737144360120293
13652.05078125,0.08929154367427622
13673.583984375,0.1014151411203656
13695.1171875,0.10010452304331154
13716.650390625,0.10725262258399638
13738.18359375,0.1103911273044272
13759.716796875,0.10409729112976475
13781.25,0.10615260260416931
13802.783203125,0.11035195218419393
13824.31640625,0.10455868476532529
13845.849609375,0.09513319251051734
13867.3828125,0.1107871438261784
13888.916015625,0.10711878184225494
13910.44921875,0.10456619220816389
13931.982421875,0.10663590361481681
13953.515625,0.10966511334222824
13975.048828125,0.11557435714432626
13996.58203125,0.11035394802887041
14018.115234375,0.09558680954739777
14039.6484375,0.10895746129303471
14061.181640625,0.10522549399540072
14082.71484375,0.10118537918891868
14104.248046875,0.10265040454076375
14125.78125,0.09415364755754162
14147.314453125,0.09658699587733692
14168.84765625,0.10324607777106865
14190.380859375,0.09643745764154671
14211.9140625,0.08294908895691105
14233.447265625,0.09132072601283191
14254.98046875,0.08967718958799048
14276.513671875,0.10533951929194811
14298.046875,0.09654298200223677
14319.580078125,0.11320033541552654
14341.11328125,0.12082996960133274
14362.646484375,0.12484587539479258
14384.1796875,0.1298871964121937
14405.712890625,0.1459228844697443
14427.24609375,0.14031857506254836
14448.779296875,0.11787242672604258
14470.3125,0.1129271080890155
14491.845703125,0.10983407371012921
14513.37890625,0.10591569664896304
14534.912109375,0.10631307319380462
14556.4453125,0.10465171002240392
14577.978515625,0.09157190560007614
14599.51171875,0.08765965203827575
14621.044921875,0.10022102566749201
14642.578125,0.09419288910605357
14664.111328125,0.09559259488495649
14685.64453125,0.0931502083267416
14707.177734375,0.09400299499930034
14728.7109375,0.09991902652536155
14750.244140625,0.10212758097788466
14771.77734375,0.10920274552546733
14793.310546875,0.11804714834381043
14814.84375,0.12098346042476085
14836.376953125,0.1294050773809949
14857.91015625,0.11889932356257377
14879.443359375,0.10635626312368822
14900.9765625,0.10561481202761848
14922.509765625,0.09972275806706699
14944.04296875,0.0983818949380498
14965.576171875,0.10371741002119166
14987.109375,0.0983329260165381
15008.642578125,0.09333013546929796
15030.17578125,0.09435069301998046
15051.708984375,0.09303385213271817
15073.2421875,0.09576624926535772
15094.775390625,0.08650923732370364
15116.30859375,0.08940332140882382
15137.841796875,0.09209773033098258
15159.375,0.09700235537982879
15180.908203125,0.09071732051190856
15202.44140625,0.10343334349558891
15223.974609375,0.10041574460278363
15245.5078125,0.09217767353522198
15267.041015625,0.09648432841947623
15288.57421875,0.1011327320990253
15310.107421875,0.10354301869531081
15331.640625,0.09968248167832089
15353.173828125,0.1085898475417186
15374.70703125,0.1119690839530334
15396.240234375,0.10694912259486673
15417.7734375,0.10279781357780711
15439.306640625,0.10036769499130631
15460.83984375,0.10619582264811205
15482.373046875,0.1088164924548545
15503.90625,0.1125462811295583
15525.439453125,0.10331241541425072
15546.97265625,0.11142883166811494
15568.505859375,0.1078497795027796
15590.0390625,0.11564829634334274
15611.572265625,0.13074884770019884
15633.10546875,0.13139341745004038
15654.638671875,0.13539072505375602
15676.171875,0.12841884110068622
15697.705078125,0.1253936920986117
15719.23828125,0.1161645133365917
15740.771484375,0.1007561412248721
15762.3046875,0.11104245500459495
15783.837890625,0.10273996223179281
15805.37109375,0.11786194347434654
15826.904296875,0.11705055596349151
15848.4375,0.12435037507775623
15869.970703125,0.1372357317675653
15891.50390625,0.13604112290541603
15913.037109375,0.13725019042133008
15934.5703125,0.137354079355129
15956.103515625,0.13080454266568659
15977.63671875,0.15150240146048935
15999.169921875,0.1383722614638545
16020.703125,0.14276599475140728
16042.236328125,0.1613878148655374
16063.76953125,0.1520787109685577
16085.302734375,0.15728799042110134
16106.8359375,0.16476507038275143
16128.369140625,0.1775855468843521
16149.90234375,0.18569721882362367
16171.435546875,0.195555880605396
16192.96875,0.22990313718794406
16214.501953125,0.2595682564583044
16236.03515625,0.32346804532458723
16257.568359375,0.32678168909321387
16279.1015625,0.3196390002330213
16300.634765625,0.40728038593475624
16322.16796875,0.37619519496615184
16343.701171875,0.36484395648121454
16365.234375,0.40661285142734144
16386.767578125,0.3604505223489885
16408.30078125,0.37881546261331756
16429.833984375,0.3910043754177684
16451.3671875,0.37403224029550275
16472.900390625,0.39270470415526426
16494.43359375,0.5423778036162965
16515.966796875,0.5079376145594415
16537.5,0.6673589454170302
16559.033203125,0.7171765701115491
16580.56640625,0.827964824400204
16602.099609375,0.9348211140333793
16623.6328125,0.9490167364228077
16645.166015625,1.1562405079689662
16666.69921875,1.3119523761017788
16688.232421875,1.5150316387046079
16709.765625,1.5021540228620982
16731.298828125,1.6663780621329358
16752.83203125,1.6016584355330212
16774.365234375,1.5340903337462337
16795.8984375,1.6423167932664289
16817.431640625,1.4226334645349699
16838.96484375,1.226874807599302
16860.498046875,1.1670917190967298
16882.03125,1.0529324249453218
16903.564453125,0.9317297731563815
16925.09765625,0.9941693356599846
16946.630859375,0.9039487937719488
16968.1640625,0.8113725215867008
16989.697265625,0.6318256549790521
17011.23046875,0.49962800549196523
17032.763671875,0.498920737402864
17054.296875,0.37975327340125575
17075.830078125,0.35375032832339315
17097.36328125,0.31421335610911094
17118.896484375,0.2832494394570073
17140.4296875,0.25934309980407433
17161.962890625,0.2310560046590457
17183.49609375,0.21743952824945778
17205.029296875,0.2012402413647728
17226.5625,0.18278009737930326
17248.095703125,0.16738529772959157
17269.62890625,0.15929870953294503
17291.162109375,0.1509266067643998
17312.6953125,0.1494913734845364
17334.228515625,0.13098172118175797
17355.76171875,0.11978854658017546
17377.294921875,0.1345881321189448
17398.828125,0.12296176998480025
17420.361328125,0.1142888938072262
17441.89453125,0.12194298027440525
17463.427734375,0.11428587763671232
17484.9609375,0.11393376993176356
17506.494140625,0.11272686438462953
17528.02734375,0.11500882653490332
17549.560546875,0.10195301051131725
17571.09375,0.10857690271464489
17592.626953125,0.10646236750112797
17614.16015625,0.09895909047190243
17635.693359375,0.10142356412219262
17657.2265625,0.09786462035669397
17678.759765625,0.09589791489035229
17700.29296875,0.08807489513172721
17721.826171875,0.09798479641328332
17743.359375,0.09194508436854333
17764.892578125,0.09087983709025238
17786.42578125,0.10428767223991436
17807.958984375,0.10675786538041696
17829.4921875,0.1093603444531534
17851.025390625,0.11663866933034181
17872.55859375,0.11090084550820463
17894.091796875,0.1230357401533235
17915.625,0.12130800001173392
17937.158203125,0.11629908979556663
17958.69140625,0.12171883278949602
17980.224609375,0.11359459222114285
18001.7578125,0.11668989546145773
18023.291015625,0.10368509163136011
18044.82421875,0.10043676010027472
18066.357421875,0.09665542603499996
18087.890625,0.09262745642130715
18109.423828125,0.07865278992502193
18130.95703125,0.07728051865813763
18152.490234375,0.07805412306267709
18174.0234375,0.06999134150256352
18195.556640625,0.07174397478866945
18217.08984375,0.072878939414664
18238.623046875,0.07625017652151785
18260.15625,0.08130010103677329
18281.689453125,0.08436708353992144
18303.22265625,0.08791060747380634
18324.755859375,0.08393033904119732
18346.2890625,0.08916330284564924
18367.822265625,0.08701301554465714
18389.35546875,0.0851492548562202
18410.888671875,0.08583752174747693
18432.421875,0.07846894088742853
18453.955078125,0.08178959578715277
18475.48828125,0.08413530018671524
18497.021484375,0.08281401879014644
18518.5546875,0.09104229287995795
18540.087890625,0.07963640145720273
18561.62109375,0.09278329421433915
18583.154296875,0.08312918791300647
18604.6875,0.08779266979301459
18626.220703125,0.08550154002348784
18647.75390625,0.09928415689085837
18669.287109375,0.10209362409425188
18690.8203125,0.09528149373905422
18712.353515625,0.0983204535593798
18733.88671875,0.10159091198430378
18755.419921875,0.12314617969758453
18776.953125,0.1281537811335532
18798.486328125,0.1363134997298337
18820.01953125,0.12820405928791315
18841.552734375,0.1384036702094321
18863.0859375,0.14483036355129703
18884.619140625,0.14052816821968395
18906.15234375,0.14258567494217939
18927.685546875,0.13988644974368133
18949.21875,0.1381687629040338
18970.751953125,0.13614694589056991
18992.28515625,0.1558528898992076
19013.818359375,0.16029348799120563
19035.3515625,0.1625949250997903
19056.884765625,0.1406444524118145
19078.41796875,0.1589241785334392
19099.951171875,0.17034913925944173
19121.484375,0.17172732848110572
19143.017578125,0.1629026596699935
19164.55078125,0.16708166261402713
